2010,5,21,0.52016,0.95455,6
2010,5,22,0.37091,1.11270,6
2010,5,23,0.22306,1.15574,6
2010,5,24,0.06356,1.12630,6
2010,5,25,-0.11075,1.04960,7
2010,5,26,-0.29104,0.93024,7
2010,5,27,-0.43803,0.82798,7
2010,5,28,-0.55285,0.68676,7
2010,5,29,-0.63370,0.52847,8
2010,5,30,-0.63673,0.38248,8
2010,5,31,-0.57937,0.21728,8
2010,6,1,-0.47427,0.09918,8
2010,6,2,-0.32451,0.01450,8
2010,6,3,-0.13668,-0.05489,1
2010,6,4,0.04652,-0.13638,3
2010,6,5,0.18694,-0.23473,3
2010,6,6,0.27825,-0.34005,3
2010,6,7,0.32084,-0.43157,3
2010,6,8,0.31818,-0.51905,3
2010,6,9,0.26184,-0.59387,3
2010,6,10,0.21156,-0.63734,3
2010,6,11,0.16051,-0.66406,3
2010,6,12,0.08668,-0.66359,3
2010,6,13,-0.02989,-0.58138,2
2010,6,14,-0.13389,-0.49370,2
2010,6,15,-0.21081,-0.44410,2
2010,6,16,-0.28399,-0.47105,2
2010,6,17,-0.31764,-0.53772,2
2010,6,18,-0.31502,-0.60229,2
2010,6,19,-0.32858,-0.65280,2
2010,6,20,-0.37425,-0.69468,2
2010,6,21,-0.39635,-0.72888,2
2010,6,22,-0.36941,-0.80729,2
2010,6,23,-0.32243,-0.94523,2
2010,6,24,-0.27892,-1.03275,2
2010,6,25,-0.25479,-1.01033,2
2010,6,26,-0.23807,-0.92725,2
2010,6,27,-0.24149,-0.85111,2
2010,6,28,-0.26436,-0.81134,2
2010,6,29,-0.26837,-0.80983,2
2010,6,30,-0.26558,-0.83892,2
2010,7,1,-0.26013,-0.86333,2
2010,7,2,-0.23343,-0.80914,2
2010,7,3,-0.21045,-0.73230,2
2010,7,4,-0.18992,-0.65532,2
2010,7,5,-0.20465,-0.55085,2
2010,7,6,-0.26308,-0.41645,2
2010,7,7,-0.34038,-0.23900,1
2010,7,8,-0.44040,-0.03666,1
2010,7,9,-0.55129,0.15220,8
2010,7,10,-0.70037,0.29293,8
2010,7,11,-0.83941,0.34305,8
2010,7,12,-0.93364,0.30507,8
2010,7,13,-0.95618,0.19043,8
2010,7,14,-0.91441,-0.00147,1
2010,7,15,-0.78027,-0.25360,1
2010,7,16,-0.58527,-0.54690,1
2010,7,17,-0.34845,-0.82635,2
2010,7,18,-0.09585,-1.03325,2
2010,7,19,0.19116,-1.17326,3
2010,7,20,0.47050,-1.25676,3
2010,7,21,0.72689,-1.27177,3
2010,7,22,0.88389,-1.26797,3
2010,7,23,0.98776,-1.25654,3
2010,7,24,1.04142,-1.15313,3
2010,7,25,1.04991,-0.99649,4
2010,7,26,1.04731,-0.80776,4
2010,7,27,1.01278,-0.64773,4
2010,7,28,0.95124,-0.46036,4
2010,7,29,0.87700,-0.26977,4
2010,7,30,0.82821,-0.06733,4
2010,7,31,0.76905,0.12375,5
2010,8,1,0.68509,0.32493,5
2010,8,2,0.61699,0.45653,5
2010,8,3,0.54331,0.50618,5
2010,8,4,0.45325,0.50192,6
2010,8,5,0.33491,0.44634,6
2010,8,6,0.19726,0.34913,6
2010,8,7,0.04570,0.25303,6
2010,8,8,-0.09608,0.14617,7
2010,8,9,-0.19192,0.00857,8
2010,8,10,-0.27629,-0.11691,1
2010,8,11,-0.36541,-0.22251,1
2010,8,12,-0.45076,-0.32366,1
2010,8,13,-0.53930,-0.41513,1
2010,8,14,-0.58067,-0.50417,1
2010,8,15,-0.57055,-0.59206,2
