,temp,dem9
2020-02-13,  25.2, 447.0
2020-02-14,  24.6, 431.5
2020-02-15,  23.9, 384.6
2020-02-16,  27.6, 435.6
2020-02-17,  26.0, 447.6
2020-02-18,  21.4, 369.2
2020-02-19,  21.6, 376.6
2020-02-20,  18.6, 378.3
2020-02-21,  16.4, 375.6
2020-02-22,  16.2, 343.8
2020-02-23,  20.1, 315.3
2020-02-24,  23.4, 391.7
2020-02-25,  21.5, 369.2
2020-02-26,  21.4, 376.6
2020-02-27,  22.5, 389.0
2020-02-28,  23.9, 416.4
2020-02-29,  25.5, 419.0
2020-03-01,  26.7, 416.2
2020-03-02,  27.1, 471.2
2020-03-03,  25.5, 444.4
2020-03-04,  25.8, 458.2
2020-03-05,  25.0, 442.7
2020-03-06,  24.5, 429.3
2020-03-07,  25.5, 419.0
2020-03-08,  26.8, 418.4
2020-03-09,  23.6, 396.0
2020-03-10,  21.5, 369.2
2020-03-11,  21.0, 376.6
2020-03-12,  21.9, 378.3
2020-03-13,  25.1, 442.2
2020-03-14,  23.1, 367.5
2020-03-15,  19.3, 315.3
2020-03-16,  18.7, 361.7
2020-03-17,  19.9, 369.2
2020-03-18,  19.9, 376.6
2020-03-19,  18.6, 378.3
2020-03-20,  20.2, 375.6
2020-03-21,  21.5, 343.8
2020-03-22,  21.9, 315.3
2020-03-23,  23.1, 385.3
2020-03-24,  24.0, 412.1
2020-03-25,  22.5, 387.4
2020-03-26,  22.3, 384.7
2020-03-27,  23.5, 407.8
2020-03-28,  22.6, 356.7
2020-03-29,  23.7, 351.8
2020-03-30,  22.9, 381.0
2020-03-31,  21.4, 369.2
2020-04-01,  22.2, 380.9
2020-04-02,  17.3, 378.3
2020-04-03,  15.7, 375.6
2020-04-04,  18.7, 343.8
2020-04-05,  19.4, 315.3
2020-04-06,  16.3, 361.7
2020-04-07,  12.9, 390.0
2020-04-08,  12.6, 399.9
2020-04-09,  14.2, 388.7
2020-04-10,  15.4, 376.4
2020-04-11,  17.3, 343.8
2020-04-12,  18.8, 315.3
2020-04-13,  16.8, 361.7
2020-04-14,  13.7, 383.6
2020-04-15,  13.0, 396.7
2020-04-16,  12.6, 401.5
2020-04-17,  15.3, 377.2
2020-04-18,  17.9, 343.8
2020-04-19,  19.5, 315.3
2020-04-20,  19.9, 361.7
2020-04-21,  17.2, 369.2
2020-04-22,  16.4, 376.6
2020-04-23,  19.4, 378.3
2020-04-24,  21.1, 375.6
2020-04-25,  18.0, 343.8
2020-04-26,  17.6, 315.3
2020-04-27,  18.5, 361.7
2020-04-28,  19.4, 369.2
2020-04-29,  15.4, 377.4
2020-04-30,  14.2, 388.7
2020-05-01,  14.7, 382.0
2020-05-02,  12.8, 365.5
2020-05-03,  15.8, 315.3
2020-05-04,  16.0, 361.7
2020-05-05,  13.4, 386.0
2020-05-06,  11.2, 411.1
2020-05-07,  12.1, 405.5
2020-05-08,  12.3, 401.3
2020-05-09,  14.3, 353.4
2020-05-10,  17.2, 315.3
2020-05-11,  15.3, 363.3
2020-05-12,  11.3, 402.8
2020-05-13,  11.6, 407.9
2020-05-14,   8.8, 432.0
2020-05-15,  13.5, 391.7
2020-05-16,  17.9, 343.8
2020-05-17,  18.0, 315.3
2020-05-18,  17.1, 361.7
2020-05-19,  18.5, 369.2
2020-05-20,  19.3, 376.6
2020-05-21,  15.2, 380.7
2020-05-22,  12.9, 396.5
2020-05-23,  11.1, 379.1
2020-05-24,  11.6, 346.5
2020-05-25,  14.2, 372.1
2020-05-26,  11.9, 398.0
2020-05-27,  13.6, 391.9
2020-05-28,  14.0, 390.3
2020-05-29,  14.2, 386.0
2020-05-30,  13.0, 363.9
2020-05-31,   9.6, 362.6
2020-06-01,   8.3, 419.4
2020-06-02,   8.1, 428.5
2020-06-03,   9.4, 425.5
2020-06-04,   9.5, 426.4
2020-06-05,  12.1, 402.9
2020-06-06,  15.4, 344.6
2020-06-07,  15.2, 317.7
2020-06-08,  14.7, 368.1
2020-06-09,  12.6, 392.4
2020-06-10,  12.4, 401.5
2020-06-11,  10.9, 415.1
2020-06-12,  14.1, 386.8
2020-06-13,   8.5, 400.0
2020-06-14,   0.3, 437.1
2020-06-15,  10.8, 399.3
2020-06-16,  17.8, 369.2
2020-06-17,  20.8, 376.6
2020-06-18,  14.9, 383.1
2020-06-19,  11.6, 406.9
2020-06-20,  11.2, 378.3
2020-06-21,  12.5, 339.3
2020-06-22,  11.1, 396.9
2020-06-23,  13.8, 382.8
2020-06-24,  12.0, 404.7
2020-06-25,   8.1, 437.6
2020-06-26,   6.8, 445.4
2020-06-27,   7.0, 412.0
2020-06-28,   6.7, 385.8
2020-06-29,  10.7, 400.1
2020-06-30,  10.7, 407.7
2020-07-01,   7.7, 439.2
2020-07-02,   7.0, 446.4
2020-07-03,   8.8, 429.3
2020-07-04,  10.0, 387.9
2020-07-05,   9.2, 365.8
2020-07-06,   5.7, 440.2
2020-07-07,   6.7, 439.7
2020-07-08,   7.0, 444.8
2020-07-09,   7.6, 441.6
2020-07-10,  10.1, 418.9
2020-07-11,   7.4, 408.8
2020-07-12,   8.7, 369.8
2020-07-13,   7.2, 428.2
2020-07-14,   0.7, 487.8
2020-07-15,   6.1, 452.0
2020-07-16,   8.8, 432.0
2020-07-17,  10.1, 418.9
2020-07-18,  13.8, 357.5
2020-07-19,  17.3, 315.3
2020-07-20,  16.6, 361.7
2020-07-21,  15.1, 372.4
2020-07-22,  14.4, 385.4
2020-07-23,  12.4, 403.1
2020-07-24,   7.7, 438.2
2020-07-25,   6.6, 415.2
2020-07-26,   9.6, 362.6
2020-07-27,   8.5, 417.8
2020-07-28,   4.7, 455.8
2020-07-29,   1.8, 486.5
2020-07-30,   8.0, 438.4
2020-07-31,   8.9, 428.5
2020-08-01,  12.5, 367.9
2020-08-02,  18.0, 315.3
2020-08-03,  15.9, 361.7
2020-08-04,  18.8, 369.2
2020-08-05,  20.9, 376.6
2020-08-06,  14.4, 387.1
2020-08-07,  11.7, 406.1
2020-08-08,  15.3, 345.4
2020-08-09,  15.1, 318.5
2020-08-10,  14.2, 372.1
2020-08-11,   7.5, 433.3
2020-08-12,   7.2, 443.2
2020-08-13,   9.3, 428.0
2020-08-14,  11.2, 410.1
2020-08-15,   9.9, 388.7
2020-08-16,   9.5, 363.4
2020-08-17,  10.3, 403.4
2020-08-18,  12.7, 391.6
2020-08-19,   7.2, 443.2
2020-08-20,   5.4, 459.2
2020-08-21,   8.3, 433.3
2020-08-22,  10.1, 387.1
2020-08-23,  13.4, 332.1
2020-08-24,  16.7, 361.7
2020-08-25,  17.8, 369.2
2020-08-26,  17.8, 376.6
2020-08-27,  12.9, 399.1
2020-08-28,  13.8, 389.2
2020-08-29,  12.8, 365.5
2020-08-30,   7.0, 383.4
2020-08-31,   8.6, 417.0
2020-09-01,   8.2, 427.7
2020-09-02,  10.3, 418.3
2020-09-03,   9.5, 426.4
2020-09-04,  11.6, 406.9
2020-09-05,  11.4, 376.7
2020-09-06,   9.6, 362.6
2020-09-07,  10.2, 404.2
2020-09-08,  13.6, 384.4
2020-09-09,  15.4, 377.4
2020-09-10,  13.9, 391.1
2020-09-11,  14.6, 382.8
2020-09-12,  11.0, 379.9
2020-09-13,  14.2, 325.7
2020-09-14,  10.4, 402.6
2020-09-15,  11.2, 403.6
2020-09-16,  11.8, 406.3
2020-09-17,  15.9, 378.3
2020-09-18,  16.1, 375.6
2020-09-19,  10.0, 387.9
2020-09-20,  10.9, 352.1
2020-09-21,   9.4, 410.6
2020-09-22,  13.0, 389.2
2020-09-23,  15.6, 376.6
2020-09-24,  16.1, 378.3
2020-09-25,  16.2, 375.6
2020-09-26,  16.7, 343.8
2020-09-27,  15.2, 317.7
2020-09-28,  14.0, 373.7
2020-09-29,  16.8, 369.2
2020-09-30,  19.0, 376.6
2020-10-01,  16.1, 378.3
2020-10-02,  11.1, 410.9
2020-10-03,   8.8, 397.5
2020-10-04,  12.3, 340.9
2020-10-05,  13.3, 379.3
2020-10-06,  13.0, 389.2
2020-10-07,  16.6, 376.6
2020-10-08,  14.6, 385.5
2020-10-09,  15.7, 375.6
2020-10-10,  14.7, 350.2
2020-10-11,  16.1, 315.3
2020-10-12,  15.4, 362.5
2020-10-13,  16.8, 369.2
2020-10-14,  20.1, 376.6
2020-10-15,  15.8, 378.3
2020-10-16,  19.5, 375.6
2020-10-17,  21.9, 343.8
2020-10-18,  25.7, 394.7
2020-10-19,  22.8, 378.8
2020-10-20,  13.5, 385.2
2020-10-21,  14.5, 384.6
2020-10-22,  15.9, 378.3
2020-10-23,  18.5, 375.6
2020-10-24,  18.3, 343.8
2020-10-25,  19.7, 315.3
2020-10-26,  17.1, 361.7
2020-10-27,  15.4, 370.0
2020-10-28,  13.8, 390.3
2020-10-29,  12.5, 402.3
2020-10-30,  12.6, 398.9
2020-10-31,  14.7, 350.2
2020-11-01,  17.3, 315.3
2020-11-02,  17.9, 361.7
2020-11-03,  18.3, 369.2
2020-11-04,  18.5, 376.6
2020-11-05,  18.7, 378.3
2020-11-06,  19.9, 375.6
2020-11-07,  20.4, 343.8
2020-11-08,  20.5, 315.3
2020-11-09,  19.1, 361.7
2020-11-10,  19.3, 369.2
2020-11-11,  20.0, 376.6
2020-11-12,  20.2, 378.3
2020-11-13,  21.1, 375.6
2020-11-14,  21.3, 343.8
2020-11-15,  19.9, 315.3
2020-11-16,  19.4, 361.7
2020-11-17,  21.7, 369.2
2020-11-18,  20.4, 376.6
2020-11-19,  18.3, 378.3
2020-11-20,  19.4, 375.6
2020-11-21,  22.0, 343.8
2020-11-22,  23.3, 343.2
2020-11-23,  24.8, 421.8
2020-11-24,  25.9, 452.9
2020-11-25,  22.2, 380.9
2020-11-26,  19.7, 378.3
2020-11-27,  21.6, 375.6
2020-11-28,  23.3, 371.8
2020-11-29,  24.1, 360.4
2020-11-30,  17.1, 361.7
2020-12-01,  21.3, 369.2
2020-12-02,  22.0, 376.6
2020-12-03,  22.3, 384.7
2020-12-04,  18.8, 375.6
2020-12-05,  16.2, 343.8
2020-12-06,  18.3, 315.3
2020-12-07,  20.7, 361.7
2020-12-08,  22.4, 377.8
2020-12-09,  25.7, 456.1
2020-12-10,  28.4, 515.7
2020-12-11,  23.9, 416.4
2020-12-12,  23.8, 382.5
2020-12-13,  19.5, 315.3
2020-12-14,  20.6, 361.7
2020-12-15,  18.7, 369.2
2020-12-16,  20.4, 376.6
2020-12-17,  22.9, 397.6
2020-12-18,  25.3, 446.5
2020-12-19,  21.3, 343.8
2020-12-20,  17.2, 315.3
2020-12-21,  19.0, 361.7
2020-12-22,  23.1, 392.8
2020-12-23,  25.2, 445.4
2020-12-24,  25.1, 444.8
2020-12-25,  24.9, 437.9
2020-12-26,  25.1, 410.4
2020-12-27,  24.6, 371.1
2020-12-28,  26.1, 449.7
2020-12-29,  27.0, 476.6
2020-12-30,  23.5, 408.8
2020-12-31,  20.9, 378.3
2021-01-01,  25.4, 448.6
2021-01-02,  26.7, 444.8
2021-01-03,  26.1, 403.3
2021-01-04,  25.2, 430.4
2021-01-05,  24.1, 414.3
2021-01-06,  22.0, 376.6
2021-01-07,  23.8, 416.9
2021-01-08,  24.4, 427.2
2021-01-09,  23.2, 369.6
2021-01-10,  26.0, 401.2
2021-01-11,  23.7, 398.2
2021-01-12,  20.0, 369.2
2021-01-13,  21.4, 376.6
2021-01-14,  22.9, 397.6
2021-01-15,  22.8, 392.8
2021-01-16,  23.9, 384.6
2021-01-17,  20.3, 315.3
2021-01-18,  22.3, 368.1
2021-01-19,  26.3, 461.5
2021-01-20,  27.1, 486.2
2021-01-21,  26.0, 464.2
2021-01-22,  26.4, 470.1
2021-01-23,  28.4, 481.3
2021-01-24,  28.8, 461.3
2021-01-25,  29.8, 529.2
2021-01-26,  29.0, 519.5
2021-01-27,  27.0, 484.0
2021-01-28,  23.8, 416.9
2021-01-29,  23.9, 416.4
2021-01-30,  19.5, 343.8
2021-01-31,  18.4, 315.3
2021-02-01,  20.1, 361.7
2021-02-02,  20.0, 369.2
2021-02-03,  20.9, 376.6
2021-02-04,  21.2, 378.3
2021-02-05,  20.6, 375.6
2021-02-06,  23.5, 376.0
2021-02-07,  25.3, 386.1
2021-02-08,  20.8, 361.7
2021-02-09,  20.4, 369.2
2021-02-10,  21.4, 376.6
2021-02-11,  21.6, 378.3
2021-02-12,  22.3, 382.1
2021-02-13,  22.6, 356.7
2021-02-14,  22.8, 332.4
2021-02-15,  22.5, 372.4
2021-02-16,  20.1, 369.2
2021-02-17,  20.6, 376.6
2021-02-18,  23.2, 404.0
2021-02-19,  22.7, 390.7
2021-02-20,  19.2, 343.8
2021-02-21,  23.8, 353.9
2021-02-22,  23.3, 389.6
2021-02-23,  22.8, 386.4
2021-02-24,  23.4, 406.7
2021-02-25,  24.6, 434.1
2021-02-26,  25.5, 450.8
2021-02-27,  25.1, 410.4
2021-02-28,  25.7, 394.7
2021-03-01,  25.1, 428.2
2021-03-02,  25.1, 435.8
2021-03-03,  25.4, 449.7
2021-03-04,  24.5, 432.0
2021-03-05,  21.8, 375.6
2021-03-06,  19.6, 343.8
2021-03-07,  22.9, 334.6
2021-03-08,  23.5, 393.9
2021-03-09,  20.2, 369.2
2021-03-10,  22.9, 396.0
2021-03-11,  25.4, 451.3
2021-03-12,  23.4, 405.7
2021-03-13,  22.7, 358.9
2021-03-14,  23.7, 351.8
2021-03-15,  24.0, 404.6
2021-03-16,  21.4, 369.2
2021-03-17,  18.2, 376.6
2021-03-18,  14.9, 383.1
2021-03-19,  17.6, 375.6
2021-03-20,  18.6, 343.8
2021-03-21,  18.2, 315.3
2021-03-22,  17.6, 361.7
2021-03-23,  18.6, 369.2
2021-03-24,  22.0, 376.6
2021-03-25,  20.5, 378.3
2021-03-26,  20.7, 375.6
2021-03-27,  19.6, 343.8
2021-03-28,  18.8, 315.3
2021-03-29,  18.2, 361.7
2021-03-30,  17.2, 369.2
2021-03-31,  17.8, 376.6
2021-04-01,  18.8, 378.3
2021-04-02,  19.3, 375.6
2021-04-03,  20.1, 343.8
2021-04-04,  20.4, 315.3
2021-04-05,  22.0, 361.7
2021-04-06,  22.3, 375.6
2021-04-07,  24.0, 419.6
2021-04-08,  24.0, 421.2
2021-04-09,  21.3, 375.6
2021-04-10,  20.6, 343.8
2021-04-11,  17.5, 315.3
2021-04-12,  16.8, 361.7
2021-04-13,  17.1, 369.2
2021-04-14,  18.4, 376.6
2021-04-15,  19.7, 378.3
2021-04-16,  19.2, 375.6
2021-04-17,  19.9, 343.8
2021-04-18,  20.7, 315.3
2021-04-19,  20.3, 361.7
2021-04-20,  20.4, 369.2
2021-04-21,  20.7, 376.6
2021-04-22,  20.8, 378.3
2021-04-23,  20.9, 375.6
2021-04-24,  18.3, 343.8
2021-04-25,  14.7, 321.7
2021-04-26,  14.5, 369.7
2021-04-27,  15.5, 369.2
2021-04-28,  16.0, 376.6
2021-04-29,  16.4, 378.3
2021-04-30,  16.9, 375.6
2021-05-01,  18.6, 343.8
2021-05-02,  20.2, 315.3
2021-05-03,  20.5, 361.7
2021-05-04,  13.4, 386.0
2021-05-05,  10.3, 418.3
2021-05-06,   9.4, 427.2
2021-05-07,   9.5, 423.7
2021-05-08,  14.3, 353.4
2021-05-09,  13.6, 330.5
2021-05-10,  12.2, 388.1
2021-05-11,   9.4, 418.1
2021-05-12,   9.7, 423.1
2021-05-13,  12.1, 405.5
2021-05-14,  10.8, 413.3
2021-05-15,  10.9, 380.7
2021-05-16,  11.7, 345.7
2021-05-17,   9.8, 407.4
2021-05-18,   9.8, 414.9
2021-05-19,  12.4, 401.5
2021-05-20,  13.5, 394.3
2021-05-21,  14.1, 386.8
2021-05-22,  14.0, 355.9
2021-05-23,  12.4, 340.1
2021-05-24,  11.5, 393.7
2021-05-25,  11.6, 400.4
2021-05-26,  11.0, 412.7
2021-05-27,  14.4, 387.1
2021-05-28,  14.7, 382.0
2021-05-29,   9.6, 391.1
2021-05-30,   8.0, 375.4
2021-05-31,  12.8, 383.3
2021-06-01,  13.9, 382.0
2021-06-02,  11.3, 410.3
2021-06-03,  12.0, 406.3
2021-06-04,  15.8, 375.6
2021-06-05,  13.3, 361.5
2021-06-06,   8.4, 372.2
2021-06-07,  11.3, 395.3
2021-06-08,  13.7, 383.6
2021-06-09,  14.9, 381.4
2021-06-10,  14.3, 387.9
2021-06-11,   9.0, 427.7
2021-06-12,  13.7, 358.3
2021-06-13,  15.1, 318.5
2021-06-14,  12.9, 382.5
2021-06-15,   7.6, 432.5
2021-06-16,   6.2, 451.2
2021-06-17,   6.1, 453.6
2021-06-18,   5.3, 457.4
2021-06-19,   6.5, 416.0
2021-06-20,   6.3, 389.0
2021-06-21,   9.7, 408.2
2021-06-22,  11.7, 399.6
2021-06-23,  13.1, 395.9
2021-06-24,  12.8, 399.9
2021-06-25,  10.9, 412.5
2021-06-26,   9.5, 391.9
2021-06-27,   5.9, 392.2
2021-06-28,   7.1, 429.0
2021-06-29,   7.9, 430.1
2021-06-30,   6.9, 445.6
2021-07-01,   9.7, 424.8
2021-07-02,   9.4, 424.5
2021-07-03,   8.0, 404.0
2021-07-04,   8.2, 373.8
2021-07-05,   9.1, 413.0
2021-07-06,  11.3, 402.8
2021-07-07,  14.8, 382.2
2021-07-08,  13.9, 391.1
2021-07-09,  17.8, 375.6
2021-07-10,  13.6, 359.1
2021-07-11,   8.5, 371.4
2021-07-12,  15.1, 364.9
2021-07-13,  12.3, 394.8
2021-07-14,  10.2, 419.1
2021-07-15,  10.0, 422.4
2021-07-16,   8.2, 434.1
2021-07-17,   8.4, 400.8
2021-07-18,   7.8, 377.0
2021-07-19,   5.6, 441.0
2021-07-20,   8.6, 424.5
2021-07-21,   9.9, 421.5
2021-07-22,  11.9, 407.1
2021-07-23,  14.3, 385.2
2021-07-24,  13.0, 363.9
2021-07-25,  13.9, 328.1
2021-07-26,   9.7, 408.2
2021-07-27,   6.9, 438.1
2021-07-28,   6.8, 446.4
2021-07-29,   5.9, 455.2
2021-07-30,   8.2, 434.1
2021-07-31,   8.9, 396.7
2021-08-01,   8.3, 373.0
2021-08-02,   8.1, 421.0
2021-08-03,   9.4, 418.1
2021-08-04,   9.4, 425.5
2021-08-05,  11.4, 411.1
2021-08-06,  14.9, 380.4
2021-08-07,  17.5, 343.8
2021-08-08,  11.4, 348.1
2021-08-09,   7.8, 423.4
2021-08-10,   5.5, 449.3
2021-08-11,   6.3, 450.4
2021-08-12,   6.3, 452.0
2021-08-13,   8.0, 435.8
2021-08-14,  10.7, 382.3
2021-08-15,   9.0, 367.4
2021-08-16,  12.3, 387.3
2021-08-17,  13.8, 382.8
2021-08-18,  14.7, 383.0
2021-08-19,  13.8, 391.9
2021-08-20,  12.7, 398.1
2021-08-21,  11.2, 378.3
2021-08-22,  13.4, 332.1
2021-08-23,   8.8, 415.4
2021-08-24,   8.4, 426.1
2021-08-25,   9.5, 424.7
2021-08-26,  11.7, 408.7
2021-08-27,   9.5, 423.7
2021-08-28,  12.9, 364.7
2021-08-29,  13.1, 334.5
2021-08-30,  16.5, 361.7
2021-08-31,  20.4, 369.2
2021-09-01,  17.5, 376.6
2021-09-02,  14.0, 390.3
2021-09-03,  13.7, 390.0
2021-09-04,  13.3, 361.5
2021-09-05,  12.8, 336.9
2021-09-06,  14.0, 373.7
2021-09-07,  15.2, 371.6
2021-09-08,  14.9, 381.4
2021-09-09,  13.4, 395.1
2021-09-10,  13.5, 391.7
2021-09-11,  13.5, 359.9
2021-09-12,  18.1, 315.3
2021-09-13,  15.3, 363.3
2021-09-14,  12.2, 395.6
2021-09-15,  11.4, 409.5
2021-09-16,  15.0, 382.3
2021-09-17,  15.8, 375.6
2021-09-18,  16.0, 343.8
2021-09-19,  16.1, 315.3
2021-09-20,  16.1, 361.7
2021-09-21,  10.9, 406.1
2021-09-22,  12.6, 399.9
2021-09-23,  14.3, 387.9
2021-09-24,  13.6, 390.9
2021-09-25,  14.7, 350.2
2021-09-26,  18.0, 315.3
2021-09-27,  13.8, 375.3
2021-09-28,  14.0, 381.2
2021-09-29,  16.2, 376.6
2021-09-30,  16.6, 378.3
2021-10-01,  15.6, 375.6
2021-10-02,  15.1, 347.0
2021-10-03,  11.4, 348.1
2021-10-04,  12.3, 387.3
2021-10-05,  15.7, 369.2
2021-10-06,  12.9, 397.5
2021-10-07,  10.0, 422.4
2021-10-08,  12.7, 398.1
2021-10-09,  14.0, 355.9
2021-10-10,  16.1, 315.3
2021-10-11,  16.8, 361.7
2021-10-12,  17.0, 369.2
2021-10-13,  16.5, 376.6
2021-10-14,  15.8, 378.3
2021-10-15,  13.4, 392.5
2021-10-16,  13.8, 357.5
2021-10-17,  16.1, 315.3
2021-10-18,  15.2, 364.1
2021-10-19,  15.3, 370.8
2021-10-20,  17.8, 376.6
2021-10-21,  19.7, 378.3
2021-10-22,  19.5, 375.6
2021-10-23,  16.9, 343.8
2021-10-24,  16.5, 315.3
2021-10-25,  22.0, 361.7
2021-10-26,  24.0, 412.1
2021-10-27,  25.6, 454.0
2021-10-28,  26.8, 481.4
2021-10-29,  24.7, 433.6
2021-10-30,  24.8, 404.0
2021-10-31,  19.2, 315.3
2021-11-01,  17.6, 361.7
2021-11-02,  19.5, 369.2
2021-11-03,  20.8, 376.6
2021-11-04,  21.7, 378.3
2021-11-05,  16.7, 375.6
2021-11-06,  15.6, 343.8
2021-11-07,  17.6, 315.3
2021-11-08,  21.5, 361.7
2021-11-09,  19.2, 369.2
2021-11-10,  19.4, 376.6
2021-11-11,  20.0, 378.3
2021-11-12,  20.1, 375.6
2021-11-13,  22.2, 348.1
2021-11-14,  21.3, 315.3
2021-11-15,  22.5, 372.4
2021-11-16,  17.4, 369.2
2021-11-17,  14.6, 383.8
2021-11-18,  18.4, 378.3
2021-11-19,  22.3, 382.1
2021-11-20,  23.3, 371.8
2021-11-21,  28.2, 448.4
2021-11-22,  26.7, 462.6
2021-11-23,  19.2, 369.2
2021-11-24,  25.2, 445.4
2021-11-25,  21.5, 378.3
2021-11-26,  20.9, 375.6
2021-11-27,  22.1, 346.0
2021-11-28,  19.2, 315.3
2021-11-29,  20.3, 361.7
2021-11-30,  18.8, 369.2
2021-12-01,  18.3, 376.6
2021-12-02,  19.9, 378.3
2021-12-03,  20.6, 375.6
2021-12-04,  20.2, 343.8
2021-12-05,  20.0, 315.3
2021-12-06,  20.3, 361.7
2021-12-07,  22.5, 379.9
2021-12-08,  22.4, 385.2
2021-12-09,  22.5, 389.0
2021-12-10,  21.9, 375.6
2021-12-11,  23.3, 371.8
2021-12-12,  24.7, 373.3
2021-12-13,  23.1, 385.3
2021-12-14,  22.5, 379.9
2021-12-15,  22.0, 376.6
2021-12-16,  20.4, 378.3
2021-12-17,  21.7, 375.6
2021-12-18,  23.3, 371.8
2021-12-19,  25.0, 379.7
2021-12-20,  25.0, 426.1
2021-12-21,  23.1, 392.8
2021-12-22,  23.7, 413.1
2021-12-23,  24.1, 423.4
2021-12-24,  27.2, 487.3
2021-12-25,  25.5, 419.0
2021-12-26,  25.9, 399.0
2021-12-27,  24.5, 415.4
2021-12-28,  27.6, 489.5
2021-12-29,  30.9, 567.8
2021-12-30,  29.1, 530.8
2021-12-31,  26.0, 461.5
2022-01-01,  24.9, 406.1
2022-01-02,  25.5, 390.4
2022-01-03,  27.6, 481.9
2022-01-04,  27.2, 480.9
2022-01-05,  20.7, 376.6
2022-01-06,  22.3, 384.7
2022-01-07,  23.9, 416.4
2022-01-08,  24.8, 404.0
2022-01-09,  25.2, 384.0
2022-01-10,  27.3, 475.5
2022-01-11,  31.1, 564.6
2022-01-12,  25.8, 458.2
2022-01-13,  28.2, 511.4
2022-01-14,  32.7, 605.4
2022-01-15,  31.5, 547.9
2022-01-16,  27.8, 439.8
2022-01-17,  22.9, 381.0
2022-01-18,  22.6, 382.1
2022-01-19,  23.9, 417.4
2022-01-20,  25.5, 453.4
2022-01-21,  26.4, 470.1
2022-01-22,  25.8, 425.4
2022-01-23,  24.7, 373.3
2022-01-24,  25.5, 436.8
2022-01-25,  26.1, 457.2
2022-01-26,  23.7, 413.1
2022-01-27,  18.0, 378.3
2022-01-28,  19.1, 375.6
2022-01-29,  22.5, 354.6
2022-01-30,  24.2, 362.5
2022-01-31,  21.4, 361.7
2022-02-01,  22.3, 375.6
2022-02-02,  26.1, 464.7
2022-02-03,  23.0, 399.7
2022-02-04,  22.6, 388.5
2022-02-05,  19.6, 343.8
2022-02-06,  17.3, 315.3
2022-02-07,  18.8, 361.7
2022-02-08,  19.1, 369.2
2022-02-09,  21.5, 376.6
2022-02-10,  23.7, 414.8
2022-02-11,  22.3, 382.1
2022-02-12,  17.1, 343.8
2022-02-13,  17.8, 315.3
2022-02-14,  22.4, 370.3
2022-02-15,  25.2, 437.9
2022-02-16,  27.4, 492.6
2022-02-17,  21.0, 378.3
2022-02-18,  20.4, 375.6
2022-02-19,  23.4, 373.9
2022-02-20,  20.9, 315.3
2022-02-21,  20.1, 361.7
2022-02-22,  20.3, 369.2
2022-02-23,  21.1, 376.6
2022-02-24,  21.4, 378.3
2022-02-25,  20.9, 375.6
2022-02-26,  24.9, 406.1
2022-02-27,  24.0, 358.2
2022-02-28,  21.7, 361.7
2022-03-01,  19.9, 369.2
2022-03-02,  22.6, 389.5
2022-03-03,  22.1, 380.4
2022-03-04,  23.6, 410.0
2022-03-05,  22.4, 352.4
2022-03-06,  22.7, 330.3
2022-03-07,  21.8, 361.7
2022-03-08,  20.2, 369.2
2022-03-09,  19.2, 376.6
2022-03-10,  18.7, 378.3
2022-03-11,  17.8, 375.6
2022-03-12,  16.4, 343.8
2022-03-13,  18.4, 315.3
2022-03-14,  20.2, 361.7
2022-03-15,  22.7, 384.2
2022-03-16,  22.9, 396.0
2022-03-17,  24.0, 421.2
2022-03-18,  16.7, 375.6
2022-03-19,  13.4, 360.7
2022-03-20,  15.9, 315.3
2022-03-21,  18.5, 361.7
2022-03-22,  20.2, 369.2
2022-03-23,  21.3, 376.6
2022-03-24,  15.3, 379.9
2022-03-25,  14.6, 382.8
2022-03-26,  18.2, 343.8
2022-03-27,  19.0, 315.3
2022-03-28,  20.4, 361.7
2022-03-29,  20.5, 369.2
2022-03-30,  12.4, 401.5
2022-03-31,  11.6, 409.5
2022-04-01,  12.2, 402.1
2022-04-02,  16.3, 343.8
2022-04-03,  18.4, 315.3
2022-04-04,  14.2, 372.1
2022-04-05,  15.7, 369.2
2022-04-06,  18.9, 376.6
2022-04-07,  20.0, 378.3
2022-04-08,  19.8, 375.6
2022-04-09,  18.8, 343.8
2022-04-10,  21.2, 315.3
2022-04-11,  19.4, 361.7
2022-04-12,  15.0, 373.2
2022-04-13,  13.1, 395.9
2022-04-14,  13.6, 393.5
2022-04-15,  14.1, 386.8
2022-04-16,  16.8, 343.8
2022-04-17,  17.7, 315.3
2022-04-18,  17.8, 361.7
2022-04-19,  18.6, 369.2
2022-04-20,  19.9, 376.6
2022-04-21,  16.3, 378.3
2022-04-22,  15.0, 379.6
2022-04-23,  13.9, 356.7
2022-04-24,  17.8, 315.3
2022-04-25,  20.2, 361.7
2022-04-26,  20.0, 369.2
2022-04-27,  17.4, 376.6
2022-04-28,  11.6, 409.5
2022-04-29,   8.0, 435.8
2022-04-30,   9.5, 391.9
2022-05-01,  10.4, 356.2
2022-05-02,  10.8, 399.3
2022-05-03,   9.6, 416.5
2022-05-04,  10.7, 415.1
2022-05-05,  13.8, 391.9
2022-05-06,  16.0, 375.6
2022-05-07,  17.4, 343.8
2022-05-08,  16.6, 315.3
2022-05-09,  15.0, 365.7
2022-05-10,  14.3, 378.8
2022-05-11,  12.8, 398.3
2022-05-12,  11.2, 412.7
2022-05-13,  14.0, 387.6
2022-05-14,  13.6, 359.1
2022-05-15,  10.5, 355.4
